,npi_number,name,url,street_address,city,state,zip_code,publish_date,combined_address,latitude,longitude
1094,1497850119,Essentia Health-Fosston,https://www.essentiahealth.org/app/files/public/3623/fosston-hospital-service-charges.csv,900 Hilligoss Blvd SE,Fosston,MN,56542,,"['900 Hilligoss Blvd SE', 'Fosston', 'MN']",NA,NA
1095,1497988596,ST. JOHN BROKEN ARROW,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/ok/383833117_ascension-st-john-broken-arrow_standardcharges.xlsx,1000 W BOISE CIR,BROKEN ARROW,OK,74012-4900,,"['1000 W BOISE CIR', 'BROKEN ARROW', 'OK']",NA,NA
1096,1508099235,SWEDISH FIRST HILL MEDICAL CENTER,https://www.swedish.org/~/media/Files/Providence%20Swedish/Pricing/500027_SwedishFirstHill_StandardCharges.xlsx,747 BROADWAY,SEATTLE,WA,98122,,"['747 BROADWAY', 'SEATTLE', 'WA']",NA,NA
1097,1508105354,Sutter Tracy Community Hospital,https://www.sutterhealth.org/pdf/chargemaster/chargemaster-stch.csv,1420 N Tracy Blvd,Tracy,CA,95376,2021-02-17 00:00:00 +0000 UTC,"['1420 N Tracy Blvd', 'Tracy', 'CA']",NA,NA
1098,1508154923,Baylor Scott & White Institute for Rehabilitation - Dallas,https://www.bswrehab.com/-/media/project/baylorrehab/dotcom/usa/documents/pricing-confirmation-documents/cms-hospital-pricing-transparency-dallas.csv?t=20210106160139,909 N Washington Ave,Dallas,TX,75246,,"['909 N Washington Ave', 'Dallas', 'TX']",NA,NA
1099,1508205741,Vibra Hospital of Fargo,https://vhfargo.com/wp-content/uploads/sites/28/2021/02/462632428_Vibra-Hospital-of-Fargo_Standard-Charges.xlsx,"5225 23rd Ave. S., 7th Floor", Fargo,ND,58104,,"['5225 23rd Ave. S., 7th Floor', ' Fargo', 'ND']",NA,NA
1100,1508265166,Osceola Regional Medical Center,https://osceolaregional.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,700 West Oak St,Kissimmee,FL,34741,2021-01-01 00:00:00 +0000 UTC,"['700 West Oak St', 'Kissimmee', 'FL']",NA,NA
1101,1508293002,Levindale Hebrew Geriatric Center And Hospital,https://www.lifebridgehealth.org/Uploads/Public/Documents/PriceTransparency/StandardCharges/Levindale.xlsx,2434 W Belvedere Ave,Baltimore,MD,21215-5267,,"['2434 W Belvedere Ave', 'Baltimore', 'MD']",NA,NA
1102,1508452756,SAMUEL MAHELONA MEMORIAL HOSPITAL,https://hhsc.pt.panaceainc.com/MRFDownload/hhsc/mahelona,45-547 Plumeria St,Honokaa,HI,96727-6902,,"['45-547 Plumeria St', 'Honokaa', 'HI']",NA,NA
1103,1508801929,ADVENTIST HEALTH SYSTEM-SUNBELT INC,https://www.adventhealth.com/sites/default/files/CDM/2021/590725553_AdventHealthSebring_standardcharges.xml,4200 SUN N LAKE BLVD,SEBRING,FL,33872,2021-01-26 00:00:00 +0000 UTC,"['4200 SUN N LAKE BLVD', 'SEBRING', 'FL']",NA,NA
1104,1508810177,Avera Holy Family Hospital,https://www.avera.org/app/files/public/74012/holy-family-health-pricing.xls,826 N 8th St,Estherville,IA,51334-1528,,"['826 N 8th St', 'Estherville', 'IA']",NA,NA
1105,1508810565,Redmond Regional Medical Center,https://redmondregional.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,501 Redmond Rd,Rome,GA,30165,2021-01-01 00:00:00 +0000 UTC,"['501 Redmond Rd', 'Rome', 'GA']",NA,NA
1106,1508810565.0,Redmond Regional Medical Center,https://redmondregional.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,501 Redmond Rd,Rome,GA,30165.0,2021-01-01 00:00:00 +0000 UTC,"['501 Redmond Rd', 'Rome', 'GA']",NA,NA
1107,1508810599,Englewood Community Hospital,https://englewoodcommhospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,700 Medical Blvd,Englewood,FL,34223,2021-01-01 00:00:00 +0000 UTC,"['700 Medical Blvd', 'Englewood', 'FL']",NA,NA
1108,1508810599.0,Englewood Community Hospital,https://englewoodcommhospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,700 Medical Blvd,Englewood,FL,34223.0,2021-01-01 00:00:00 +0000 UTC,"['700 Medical Blvd', 'Englewood', 'FL']",NA,NA
1109,1508817172,Blake Medical Center (Level II Trauma Center),https://blakemedicalcenter.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,2020 59th St West,Bradenton,FL,34209,2021-01-01 00:00:00 +0000 UTC,"['2020 59th St West', 'Bradenton', 'FL']",NA,NA
1110,1508839200,Encompass Health Rehabilitation Hospital of Princeton,https://www.encompasshealth.com/locations/princetonrehab/transparency-healthcare,120 12TH STREET EXT,PRINCETON,WV,247402352,,"['120 12TH STREET EXT', 'PRINCETON', 'WV']",NA,NA
1111,1508845637,Central Vermont Medical Center,https://www.cvmc.org/sites/default/files/documents/222547186_CentralVermontMedicalCenter_standardcharges.xlsx,130 Fisher Rd,Berlin,VT,05602-9516,,"['130 Fisher Rd', 'Berlin', 'VT']",NA,NA
1112,1508856337,South Texas Health System McAllen,https://uhsfilecdn.eskycity.net/ac/south-texas-healthcare-system_standard-charges.csv,301 W. Expressway 83,McAllen,TX,78503,,"['301 W. Expressway 83', 'McAllen', 'TX']",NA,NA
1113,1508856535,Palmdale Regional Medical Center,https://uhsfilecdn.eskycity.net/ac/palmdale-regional-medical-center_standard-charges.csv,38600 Medical Center Drive,Palmdale,CA,93551,,"['38600 Medical Center Drive', 'Palmdale', 'CA']",NA,NA
1114,1508920356,ASCENSION SACRED HEART REHABILITATION HOSPITAL,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/390902199_ascension-sacred-heart-rehabilitation-hospital_standardcharges.xlsx,2323 N LAKE DR,MILWAUKEE,WI,53211-4508,,"['2323 N LAKE DR', 'MILWAUKEE', 'WI']",NA,NA
1115,1508932476,Western Plains Medical Complex,http://www.westernplainsmc.com/Content/Uploads/Western Plains Medical Complex/files/611275266%20Western%20Plains%20Medical%20Complex%20Standard%20Charges%2012152020.zip,3001 Avenue A,Dodge City,KS,67801,,"['3001 Avenue A', 'Dodge City', 'KS']",NA,NA
1116,1508941097,CHI Health Creighton University Medical Center - Bergan Mercy,https://www.chihealth.com/content/dam/chi-health/website/documents/cost-estimates/Charges_CSVreport_11_Jan_2021_07_35_34PM.csv,7500 Mercy Rd,Omaha,NE,68124,2021-01-01 00:00:00 +0000 UTC,"['7500 Mercy Rd', 'Omaha', 'NE']",NA,NA
1117,1518012301,Downey Medical Center,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941340523_DowneyMedicalCenter_standardcharges.xlsx,9333 Imperial Hwy,Downey,CA,90242,2021-01-01 00:00:00 +0000 UTC,"['9333 Imperial Hwy', 'Downey', 'CA']",NA,NA
1118,1669593877,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
1119,1669726857,BEAUMONT HEALTH SYSTEM,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
1120,1669741534,DMC Harper University Hospital,https://www.dmc.org/docs/global/standard-charges/272844767_harperuniversityhospital-dmc_standardcharges.json?sfvrsn=2e993ad7_4&download=true,3990 John R Street,Detroit,MI,48201,,"['3990 John R Street', 'Detroit', 'MI']",NA,NA
1121,1669923967.0,StoneSprings Hospital Center,https://stonespringshospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,24440 Stone Springs Blvd,Dulles,VA,20166.0,2021-01-01 00:00:00 +0000 UTC,"['24440 Stone Springs Blvd', 'Dulles', 'VA']",NA,NA
1122,1679522973,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
1123,1679541825,Avera Queen Of Peace Hospital,https://www.avera.org/app/files/public/74023/queen-of-peace-hospital-pricing.xls,525 N Foster St,Mitchell,SD,57301-2966,,"['525 N Foster St', 'Mitchell', 'SD']",NA,NA
1124,1679561088,Essentia Health St. Mary's-Detroit Lakes,https://www.essentiahealth.org/app/files/public/3621/detroit-lakes-hospital-service-charges.csv,1027 WASHINGTON AVE,DETROIT LAKES,MN,56501,,"['1027 WASHINGTON AVE', 'DETROIT LAKES', 'MN']",NA,NA
1125,1679578850,ASCENSION ST. VINCENT ANDERSON,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/in/460877261_ascension-st-vincent-anderson_standardcharges.xlsx,2015 JACKSON ST,ANDERSON,IN,46016-4337,,"['2015 JACKSON ST', 'ANDERSON', 'IN']",NA,NA
1126,1679621098,Boundary Community Hospital,https://apps.para-hcfs.com/PTT/FinalLinks/Boundary_V2.aspx#,6640 Kaniksu St,Bonners Ferry,ID,83805-7532,,"['6640 Kaniksu St', 'Bonners Ferry', 'ID']",NA,NA
1127,1679632137,EMORY UNIVERSITY HOSPITAL,https://www.emoryhealthcare.org/ui/pricing-transparency-2021/110010-emory-university-hospital_standard-charges.xlsx,1364 CLIFTON RD NE,ATLANTA,GA,30322-1064,,"['1364 CLIFTON RD NE', 'ATLANTA', 'GA']",NA,NA
1128,1679660906,PRESENCE RESURRECTION MEDICAL CENTER-DIALYSIS,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/362235165_presence-resurrection-medical-center_standardcharges.xlsx,7435 W TALCOTT AVE,CHICAGO,IL,60631-3707,,"['7435 W TALCOTT AVE', 'CHICAGO', 'IL']",NA,NA
1129,1679678197,Franciscan Health Mooresville,https://www.franciscanhealth.org/-/media/project/franciscan-health-alliance/franciscan-health/patient-resources/standard-charges/mooresville_cdm.xlsx,,Mooresville,IN,46158,,"[nan, 'Mooresville', 'IN']",NA,NA
1130,1679740088,Irvine Medical Center,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941340523_IrvineMedicalCenter_standardcharges.xlsx,6640 Alton Pkwy,Irvine,CA,92618,2021-01-01 00:00:00 +0000 UTC,"['6640 Alton Pkwy', 'Irvine', 'CA']",NA,NA
1131,1679742266,Alaska Regional Hospital,https://alaskaregional.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,2801 DeBarr Road,Anchorage,AK,99508,2021-01-01 00:00:00 +0000 UTC,"['2801 DeBarr Road', 'Anchorage', 'AK']",NA,NA
1132,1679816201,Temecula Valley Hospital,https://uhsfilecdn.eskycity.net/ac/temecula-valley-hospital_standard-charges.csv,31700 Temecula Parkway,Temecula,CA,92592,,"['31700 Temecula Parkway', 'Temecula', 'CA']",NA,NA
1133,1679837207,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,44201 DEQUINDRE RD,TROY,MI,48085-1117,2021-01-17 00:00:00 +0000 UTC,"['44201 DEQUINDRE RD', 'TROY', 'MI']",NA,NA
1134,1679844609,MURRAY COUNTY MEMORIAL HOSPITAL AUTHORITY,https://www.adventhealth.com/sites/default/files/CDM/2021/581425000_AdventHealthMurray_standardcharges.xml,707 OLD DALTON ELLIJAY RD,CHATSWORTH,GA,30705,2021-01-26 00:00:00 +0000 UTC,"['707 OLD DALTON ELLIJAY RD', 'CHATSWORTH', 'GA']",NA,NA
1135,1679875645,John C Stennis Memorial Hospital,https://www.rushhealthsystems.org/sites/rhs/assets/File/Patients%20and%20Visitors/Pricing%20Transparency/JC-Stennis-Memorial-Hospital.csv,14365 Highway 16 W,De Kalb,MS,39328-7974,,"['14365 Highway 16 W', 'De Kalb', 'MS']",NA,NA
1136,1679885347,VHS SINAI-GRACE HOSPITAL INC,https://www.dmc.org/patients/pricing-info-estimates/hospital-pricing-information,6071 W OUTER DR,DETROIT,MI,482352624,2021-01-18 00:00:00 +0000 UTC,"['6071 W OUTER DR', 'DETROIT', 'MI']",NA,NA
1137,1679903967,Baylor Scott & White Emergency Hospital - Burleson,https://www.bsweh.org/bsw-assets/uploads/forms/262978009_364755936_BSWEMERGENCYHOSPITALS_STANDARDCHARGES.csv,12500 South Fwy Ste 100,Burleson,TX,76028,,"['12500 South Fwy Ste 100', 'Burleson', 'TX']",NA,NA
1138,1689002651,Baylor Scott & White Emergency Hospital - Keller,https://www.bsweh.org/bsw-assets/uploads/forms/262978009_364755936_BSWEMERGENCYHOSPITALS_STANDARDCHARGES.csv,620 S Main St Ste 100,Keller,TX,76248,,"['620 S Main St Ste 100', 'Keller', 'TX']",NA,NA
1139,1689035628,"Sutter Maternity and Surgery Center, Santa Cruz",https://www.sutterhealth.org/pdf/chargemaster/chargemaster-smscsc.csv,2900 Chanticleer Ave,Santa Cruz,CA,95065,2021-02-17 00:00:00 +0000 UTC,"['2900 Chanticleer Ave', 'Santa Cruz', 'CA']",NA,NA
1140,1689622615,Southwestern Behavioral Health Center,https://swmconline.com/sites/southwestern/assets/uploads/62-1757662_SOUTHWESTERN_MEDICAL_CENTER_StandardCharges.zip,1602 SW 82nd St.,Lawton,OK,73505,,"['1602 SW 82nd St.', 'Lawton', 'OK']",NA,NA
1141,1689627036.0,Las Palmas Del Sol Bariatric Clinic,https://loseweightelpaso.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,10175 Gateway West Suite 13,El Paso,TX,79925.0,2021-01-01 00:00:00 +0000 UTC,"['10175 Gateway West Suite 13', 'El Paso', 'TX']",NA,NA
1142,1689648339,Encompass Health Rehabilitation Hospital of Wichita Falls,https://www.encompasshealth.com/locations/wichitafallsrehab/transparency-healthcare,3901 ARMORY RD,WICHITA FALLS,TX,76302,,"['3901 ARMORY RD', 'WICHITA FALLS', 'TX']",NA,NA
1143,1689653305,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
1144,1689751711,Aurora Medical Center Bay Area,https://www.aurorahealthcare.org/-/media/aurorahealthcareorg/documents/billing-insurance/pricing-transparency/bay-area-pt1-publication-20210101.xlsx?la=en&hash=827FC6B178748BEA6C5B266169C981E2A1C2D21D,3003 University Dr,Marinette,WI,54143-4110,,"['3003 University Dr', 'Marinette', 'WI']",NA,NA
1145,1689780249,Swain Community Hospital,https://www.myswaincommunity.com/Content/Uploads/Swain Community Hospital/files/320441929_Swain_County_Hospital_Standard_Charges_12242020.zip,45 Plateau Street,Bryson City,NC,28713,,"['45 Plateau Street', 'Bryson City', 'NC']",NA,NA
1146,1689939605,Lafayette Regional Health Center,https://lafayetteregionalhealthcenter.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,1500 State Street,Lexington,MO,64067,2021-01-01 00:00:00 +0000 UTC,"['1500 State Street', 'Lexington', 'MO']",NA,NA
1147,1699008029,AURORA MEDICAL CENTER SUMMIT,https://www.aurorahealthcare.org/-/media/aurorahealthcareorg/documents/billing-insurance/pricing-transparency/summit-pt1-publication-20210101.xlsx?la=en&hash=5424A6A165CFBC03D35AC1595EC0327F2107A8AB,36500 AURORA DR,SUMMIT,WI,53066,,"['36500 AURORA DR', 'SUMMIT', 'WI']",NA,NA
1148,1699101345,UP Health System – Bell,http://www.bellhospital.org/Content/Uploads/UP Health System - Bell/files/800935981_Bell_Hospital_Standard_Charges_12242020.zip,901 Lakeshore Drive,Ishpeming,MI,49849,,"['901 Lakeshore Drive', 'Ishpeming', 'MI']",NA,NA
1149,1699129601,Sutter Health Memorial Medical Center,https://www.sutterhealth.org/pdf/chargemaster/chargemaster-mmc.csv,1700 Coffee Rd,Modesto,CA,95355,2021-02-17 00:00:00 +0000 UTC,"['1700 Coffee Rd', 'Modesto', 'CA']",NA,NA
1150,1699192203,Vibra Hospital of Western Massachusetts – Central Campus,https://vhwmasscentral.com/wp-content/uploads/sites/37/2021/02/462623626_Vibra-Hospital-of-Western-Massachusetts-Central_Standard-Charges.xlsx,111 Huntoon Memorial Highway, Rochdale,MA,01542,,"['111 Huntoon Memorial Highway', ' Rochdale', 'MA']",NA,NA
1151,1699718437,CHI Health Nebraska Heart,https://www.chihealth.com/content/dam/chi-health/website/documents/cost-estimates/Charges_CSVreport_11_Jan_2021_NebraskaHeart.csv,7500 So. 91St St.,Lincoln,NE,68526,2021-01-01 00:00:00 +0000 UTC,"['7500 So. 91St St.', 'Lincoln', 'NE']",NA,NA
1152,1699726406-a,Medical City Plano,https://core.secure.ehc.com/src/util/detail-price-list/62-1682203_medical-city-plano_standardcharges.csv,3901 W 15th St,Plano,TX,75075,2021-01-04 00:00:00 +0000 UTC,"['3901 W 15th St', 'Plano', 'TX']",NA,NA
1153,1699726406-b,Medical City Frisco,https://core.secure.ehc.com/src/util/detail-price-list/621682203_medical-city-frisco_standardcharges.csv,5500 Frisco Square Blvd,Frisco,TX,75034,2021-01-04 00:00:00 +0000 UTC,"['5500 Frisco Square Blvd', 'Frisco', 'TX']",NA,NA
1154,1699727644,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
1155,1699728915,ASCENSION EAGLE RIVER HOSPITAL,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/390985690_ascension-eagle-river-hospital_standardcharges.xlsx,201 HOSPITAL RD,EAGLE RIVER,WI,54521-8835,,"['201 HOSPITAL RD', 'EAGLE RIVER', 'WI']",NA,NA
1156,1699729665.0,HCA Houston Healthcare Conroe,https://conroeregional.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,504 Medical Center Blvd,Conroe,TX,77304.0,2021-01-01 00:00:00 +0000 UTC,"['504 Medical Center Blvd', 'Conroe', 'TX']",NA,NA
1157,1699740373,Encompass Health Rehabilitation Hospital of Spring Hill,https://www.encompasshealth.com/locations/springhillrehab/transparency-healthcare,12440 CORTEZ BLVD,BROOKSVILLE,FL,346132628,,"['12440 CORTEZ BLVD', 'BROOKSVILLE', 'FL']",NA,NA
1158,1699749341,Encompass Health Rehabilitation Hospital of City View,https://www.encompasshealth.com/locations/cityviewrehab/transparency-healthcare,6701 OAKMONT BLVD,FORT WORTH,TX,76132,,"['6701 OAKMONT BLVD', 'FORT WORTH', 'TX']",NA,NA
1159,1699778415,Kennedy Krieger Institute,https://www.kennedykrieger.org/sites/default/files/library/documents/patient-care/prepare-for-your-visit/Financial%20Docs/52-1524965_KennedyKriegerInstitute_standardcharges.xlsx,700 N Broadway,Baltimore,MD,21205-1806,,"['700 N Broadway', 'Baltimore', 'MD']",NA,NA
1160,1699791343,ADVENTIST HEALTH SYSTEM GEORGIA INC,https://www.adventhealth.com/sites/default/files/CDM/2021/581425000_AdventHealthGordon_standardcharges.xml,1035 RED BUD RD NE,CALHOUN,GA,30701,2021-01-26 00:00:00 +0000 UTC,"['1035 RED BUD RD NE', 'CALHOUN', 'GA']",NA,NA
1161,1639429368,Karmanos Cancer Institute,https://www.mclaren.org/Uploads/Public/Documents/corporate/ChargeMasterFile/2021/38-1613280_KarmanosCancerInstitute_standardcharges.csv,4100 John R St,Detroit,MI,48201,2021-01-01 00:00:00 +0000 UTC,"['4100 John R St', 'Detroit', 'MI']",NA,NA
1162,1639455868,Franciscan Health Carmel,https://www.franciscanhealth.org/-/media/project/franciscan-health-alliance/franciscan-health/patient-resources/standard-charges/carmel_cdm.xlsx,,Carmel,IN,46032,,"[nan, 'Carmel', 'IN']",NA,NA
1163,1639458946,HURON VALLEY SINAI HOSPITAL,https://www.dmc.org/patients/pricing-info-estimates/hospital-pricing-information,1 WILLIAM CARLS DR,COMMERCE TOWNSHIP,MI,483822201,2021-01-18 00:00:00 +0000 UTC,"['1 WILLIAM CARLS DR', 'COMMERCE TOWNSHIP', 'MI']",NA,NA
1164,1639513302,Aurora St. Luke's Medical Center,https://www.aurorahealthcare.org/-/media/aurorahealthcareorg/documents/billing-insurance/pricing-transparency/stlukespt1publication20210101.xlsx?la=en&hash=81F42F39E066AF19124EB6342946AA58100C3AF4,2900 W Oklahoma Ave,Milwaukee,WI,53215-4330,,"['2900 W Oklahoma Ave', 'Milwaukee', 'WI']",NA,NA
1165,1639514094,Vibra Hospital of Boise,https://vhboise.com/wp-content/uploads/sites/24/2021/02/462349174_Vibra-Hospital-of-Boise_Standard-Charges.xlsx,6651 W Franklin Rd., Boise,ID,83709,,"['6651 W Franklin Rd.', ' Boise', 'ID']",NA,NA
1166,1639523004,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,https://www.sutterhealth.org/pdf/chargemaster/chargemaster-absmc-alta-bates.csv,2450 ASHBY AVE,Berkeley,CA,94705,2021-02-17 00:00:00 +0000 UTC,"['2450 ASHBY AVE', 'Berkeley', 'CA']",NA,NA
1167,1639627771,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,10000 TELEGRAPH RD,TAYLOR,MI,48180-3330,2021-01-17 00:00:00 +0000 UTC,"['10000 TELEGRAPH RD', 'TAYLOR', 'MI']",NA,NA
1168,1649200601,Coral Gables Hospital,https://www.coralgableshospital.com/docs/global/standard-charges/650638215_coralgableshospital_standardcharges.json?sfvrsn=77538f8e_4&download=true,3100 Douglas Rd.,Coral Gables,FL,33134,,"['3100 Douglas Rd.', 'Coral Gables', 'FL']",NA,NA
1169,1649213000,Zuckerberg San Francisco General Hospital,https://live-zsfgcare.pantheonsite.io/wp-content/uploads/2021/01/City-County-San-Francisco-Machine-Readable-Standard-Charges.xlsx,1001 Potrero Avenue,San Francisco,CA,94110,2021-02-17 00:00:00 +0000 UTC,"['1001 Potrero Avenue', 'San Francisco', 'CA']",NA,NA
1170,1649224486,Cartersville Medical Center,https://cartersvillemedical.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,960 Joe Frank Harris Pkwy,Cartersville,GA,30120,2021-01-01 00:00:00 +0000 UTC,"['960 Joe Frank Harris Pkwy', 'Cartersville', 'GA']",NA,NA
1171,1649224486.0,Cartersville Medical Center,https://cartersvillemedical.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,960 Joe Frank Harris Pkwy,Cartersville,GA,30120.0,2021-01-01 00:00:00 +0000 UTC,"['960 Joe Frank Harris Pkwy', 'Cartersville', 'GA']",NA,NA
1172,1649224692,Eastside Medical Center,https://eastsidemedical.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,1700 Medical Way,Snellville,GA,30078,2021-01-01 00:00:00 +0000 UTC,"['1700 Medical Way', 'Snellville', 'GA']",NA,NA
1173,1649243353,Encompass Health Rehabilitation Hospital of Texarkana,https://encompasshealth.com/locations/texarkanarehab/transparency-healthcare,515 W 12TH ST,TEXARKANA,TX,75501,,"['515 W 12TH ST', 'TEXARKANA', 'TX']",NA,NA
1174,1649273434,Baylor Scott & White Medical Center - Plano,https://www.bswhealth.com/SiteCollectionDocuments/patient-tools/estimate-cost-of-care/82-0551704_BAYLOR%20SCOTT%20&%20WHITE%20%20REGIONAL%20MEDICAL%20CENTER%20AT%20PLANO_standardcharges.csv,4700 Alliance Blvd,Plano,TX,75093,,"['4700 Alliance Blvd', 'Plano', 'TX']",NA,NA
1175,1649287269,SAINT THOMAS SURGERY CENTER - MIDTOWN,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/tn/621869474_ascension-saint-thomas-hospital-midtown_standardcharges.xlsx,2004 HAYES STREET,NASHVILLE,TN,37203,,"['2004 HAYES STREET', 'NASHVILLE', 'TN']",NA,NA
1176,1649319740,BEAUMONT ORTHOPAEDIC CENTER,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3535 W 13 MILE ROAD,ROYAL OAK,MI,48073-6770,2021-01-16 00:00:00 +0000 UTC,"['3535 W 13 MILE ROAD', 'ROYAL OAK', 'MI']",NA,NA
1177,1649367269,ADVENTHEALTH DELAND,https://www.adventhealth.com/sites/default/files/CDM/2021/593256803_AdventHealthDeLand_standardcharges.xml,701 W. PLYMOUTH AVENUE,DELAND,FL,32720,2021-01-26 00:00:00 +0000 UTC,"['701 W. PLYMOUTH AVENUE', 'DELAND', 'FL']",NA,NA
1178,1649392325,CHI Health Mercy ,https://www.chihealth.com/content/dam/chi-health/website/documents/cost-estimates/Charges_CSVreport_11_Jan_2021_CB.csv,1409 Clark St,Des Moines,IA,50314,2021-01-01 00:00:00 +0000 UTC,"['1409 Clark St', 'Des Moines', 'IA']",NA,NA
1179,1649515735,HOLY FAMILY MEDICAL CENTER,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/362235165_presence-holy-family-medical-center_standardcharges.xlsx,100 N. RIVER ROAD,DES PLAINES,IL,60016-0000,,"['100 N. RIVER ROAD', 'DES PLAINES', 'IL']",NA,NA
1180,1649556499,Palms West Hospital,https://palmswesthospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,13001 Southern Blvd,Loxahatchee,FL,33470,2021-01-01 00:00:00 +0000 UTC,"['13001 Southern Blvd', 'Loxahatchee', 'FL']",NA,NA
1181,1649589078,DETROIT RECEIVING HOSPITAL,https://www.dmc.org/patients/pricing-info-estimates/hospital-pricing-information,4201 SAINT ANTOINE ST,DETROIT,MI,482012153,2021-01-18 00:00:00 +0000 UTC,"['4201 SAINT ANTOINE ST', 'DETROIT', 'MI']",NA,NA
1182,1649605403,San Leandro Medical Center,https://jhm-web-assets.s3.amazonaws.com/hopkinsmedicine/prod/charge-fees/520610545_SuburbanHospital_standardcharges.csv,2500 Merced St,San Leandro,CA,94577,,"['2500 Merced St', 'San Leandro', 'CA']",NA,NA
1183,1649615220,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,https://www.providence.org/-/media/Project/psjh/shared/Files/pricing/phs/500014_providenceregionalmedicalcentereverett_standardcharges.xlsx?la=en&hash=1BCD3C68F9A920635253B021D80B8D9F,916 Pacific Ave,EVERETT,WA,98201,,"['916 Pacific Ave', 'EVERETT', 'WA']",NA,NA
1184,1649659582,ASCENSION SAINT THOMAS DEKALB,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/tn/474063289_ascension-saint-thomas-dekalb_standardcharges.xlsx,520 W MAIN ST,SMITHVILLE,TN,37166-1138,,"['520 W MAIN ST', 'SMITHVILLE', 'TN']",NA,NA
1185,1649685843,Vibra Hospital of Southeastern Michigan – Taylor Campus,https://vhsemichigan.com/wp-content/uploads/sites/36/2021/02/261789242_Vibra-Hospital-of-Southeastern-Michigan_Standard-Charges.xlsx,"10000 Telegraph Rd., 2nd Floor", Taylor,MI,48180,,"['10000 Telegraph Rd., 2nd Floor', ' Taylor', 'MI']",NA,NA
1186,1649721853,Gadsden Regional Medical Center,https://www.gadsdenregional.com/Uploads/Public/Documents/charge-masters/631102774_Gadsden_standardcharges.csv,1007 Goodyear Ave,Gadsden,AL,35903-1195,,"['1007 Goodyear Ave', 'Gadsden', 'AL']",NA,NA
